note_id,#diary_id,#author_id,#note_date,#people
"185314",#"874",#"864",#"1937-02-19",#"анна гайковна->1,володя->1,игорь->1,наташа->2,арефьев->1,костя->2,лёша->1,кукам->1,бетховен->1,надя->1,георгиевич пётр->1,галя тарасова->1"
"185315",#"874",#"864",#"1937-02-20",#"микоян->1,постышев->1,симонов->1,юрка->1"
"185316",#"874",#"864",#"1937-02-21",#"дмитрий павлович->1,кира иванова->1"
"185317",#"874",#"864",#"1937-02-22",#"самсон->1,дмитрий павлович->1,жохов->1,таня->1"
"185318",#"874",#"864",#"1937-02-26",#
"185319",#"874",#"864",#"1937-03-01",#"симонов->2,рудный->1,бенедикт->4,панталоне->1"
"185320",#"874",#"864",#"1937-03-03",#"симонов->1"
"185321",#"874",#"864",#"1937-03-05",#"наташа->1,гранильщиков->1,димка->1,наташка->1,костя->1,юлька->1,таня->1,борис->1"
"185322",#"874",#"864",#"1937-03-10",#"кира николаевна->2"
"185323",#"874",#"864",#"1937-03-16",#"лемешев->3,юля->1,таня->1,рейзный->1,наташа арефьева->1,юлька->1,натали->1,наташа->2,танька->1,кира->1,гусева->1"
"185324",#"874",#"864",#"1937-03-19",#"танька->1,симонов->4,рудный->1,николаевич->1,симон->2,таня->1,хмелёва->2,лемешев->1"
"185325",#"874",#"864",#"1937-03-20",#"наташка->1"
"185326",#"874",#"864",#"1937-05-04",#"борька->1,юли->1,разорёнов->1,пенкин->2,петя пенкин->1,берёзкин->1,анне каренина->1,константин сергеевич->1,николай павлович->1"
"185327",#"874",#"864",#"1937-06-06",#"пенкин->4,сам->1,ильич пётр->2,берёзкин->1"
"185328",#"874",#"864",#"1937-06-07",#"пенкин->1"
"185329",#"874",#"864",#"1937-08-13",#"танька->3,юлька->2,пенкин->9,пётр->1,ильикший->1,лернер->1,петя->1,отто юлиевич шмидт->1,отто юлиевич->2,ильич пётр->1,бубекин->3,маяковский->1,журавлёва->1,петя пенкин->1,шмидт->1,сталин->1,никодим александрович->2,таня->1,игорь->2,ваня румянцев->1,константин->1,константин сергеевич->1,чехов->1,цвибуш->1,чехова->1,ольга леонардовна->1,немирович->1,данченко->1,станиславский->1,урбан->1"
"185330",#"874",#"864",#"1937-08-13",#"танька->1,игорь->2,энгельс->1,серафима матвеевна->1,юля->1,юлька->1,майк серпухов->1,лариска сергеева->1,лёша овсянников->1,галька->1,травниковая->1,нина авалиани->1,таня->4,никодим александрович->1,пенкин->2,тухачевский->1,антоша->1"
"185331",#"874",#"864",#"1937-08-14",#"танька->3,никодим александрович потёмкин->1,сергей->3,сергей фёдорович->1,моргун->1,таня->2,сени->1,серг->1"
"185332",#"874",#"864",#"1937-08-15",#"таня->6"
"185333",#"874",#"864",#"1937-08-19",#"танька->1,колька->4,пенкин->3,аникаева->1,аникеев->4,юлька->4,колька берёзкин->1,николай->5,иванов->1,яковлев->1,евгений онегин->1,игорь->3,таня->1,фиалка->1,монмартр->1,никодим->2,юркая->1"
"185334",#"874",#"864",#"1937-08-20",#"юлька->3,игорь->1,николай->2,пенкин->1,Н А иванов->1"
"185335",#"874",#"864",#"1937-08-21",#"печорин->13,лермонтов->2,мэри->1,колька->1,виктор хованский->1,ваня румянцев->1,люстгартен костя->1,миша ионов->1,игорь->2,костя->4,виктор х->1,галя->2,виктор->2,юля->1,станиславский->1,К С станиславский->1,константин сергеевич->1"
"185336",#"874",#"864",#"1937-08-22",#"юлька->2,мурат->1"
"185337",#"874",#"864",#"1937-08-23",#"мурат->2,пенкин->4,ильич пётр->1"
"185338",#"874",#"864",#"1937-08-24",#"лермонтов->1"
"185339",#"874",#"864",#"1937-09-30",#"таня->1"
"185340",#"874",#"864",#"1937-10-12",#
"185341",#"874",#"864",#"1937-10-13",#
"185342",#"874",#"864",#"1937-10-14",#"онегин->1"
"185343",#"874",#"864",#"1937-10-17",#"орлов->1"
"185344",#"874",#"864",#"1937-10-22",#
"185345",#"874",#"864",#"1937-10-23",#"таня->1"
"185346",#"874",#"864",#"1937-11-08",#"юлька->1,игорь->1,костя->1"
"185347",#"874",#"864",#"1937-11-09",#"вацлав викентиевич->1"
"185348",#"874",#"864",#"1937-11-24",#
"185349",#"874",#"864",#"1937-12-02",#"орлов->1"
"185350",#"874",#"864",#"1937-12-19",#"машка->1,орлов->1"
"185351",#"874",#"864",#"1937-12-25",#"орлов->2,таня->1,юра->1"
"185352",#"874",#"864",#"1938-01-05",#"орлов->1,юрка->2,лера->2,машка->1,юркая->1,юлька->2,игорь->1,колька->1,танька->1"
"185353",#"874",#"864",#"1938-01-06",#"борька->1"
"185354",#"874",#"864",#"1938-01-07",#
"185355",#"874",#"864",#"1938-01-07",#"юрий->1,юлька->3"
"185356",#"874",#"864",#"1938-01-14",#
"185357",#"874",#"864",#"1938-02-03",#"платон кречет->1"
"185358",#"874",#"864",#"1938-02-08",#"лемешев->1,борис->1,ливан->1,юлька->2,гольдони->1,юрий->1,монаховая->1,танька->1,катерина->1,хмелёва->1"
"185359",#"874",#"864",#"1938-02-09",#"лемешев->1"
"185360",#"874",#"864",#"1938-02-10",#"вера плотникова->1,катерина->1,лемешев->3,орлов->4,толстой->2,плеханов->1,юлька->1,миша лейбман->1,игорь->1,верка->1,юрий->1,борис->2,ливан->2,василий александрович->2,леонид->2,танька->1,константин сергеевич->1,станиславский->2,серг->1"
"185361",#"874",#"864",#"1938-02-11",#"миша->1,юрий->2,орлов->1,лейбман->1,танька->1"
"185362",#"874",#"864",#"1938-02-13",#"юлька->2"
"185363",#"874",#"864",#"1938-02-18",#"юрий->1,орлов->1,машка->1,вересаев->1,таня->1"
"185364",#"874",#"864",#"1938-02-20",#"орлов->1,верка->1,танька->1"
"185365",#"874",#"864",#"1938-02-27",#"достоевский->1"
"185366",#"874",#"864",#"1938-02-27",#"орлов->2,анна->2,каренин->1,вронский->1,прудкин->1,николай всеволодович ставрогин->1,буся->1"
"185367",#"874",#"864",#"1938-03-01",#"нина->1,сандлера->1,станиславский->2,певцов->1,анна каренина->1,гете->1,бетховен->1,елена юриевна->1,симонов->1"
"185368",#"874",#"864",#"1938-03-05",#"анна каренина->2,анна->4,тарасов->2,юркая->1,орлов->1,нина->1,света->1"
"185369",#"874",#"864",#"1938-03-06",#
"185370",#"874",#"864",#"1938-03-08",#"анна каренина->1,анна->1,николай ставрогин->1,толстой->2,достоевский->2,левин->1,анне->1,николай симонов->1,лемешев->1,ливанов->1,симонов->1,колька->1,юрий->3,станиславский->1,певцов->2,замечательный->1"
"185371",#"874",#"864",#"1938-03-11",#"юлька->1"
"185372",#"874",#"864",#"1938-03-14",#"орлов->1,станиславский->1,константин сергеевич->2,таня->1,чижуля->1"
"185373",#"874",#"864",#"1938-03-19",#"юли->1"
"185374",#"874",#"864",#"1938-04-02",#"станиславский->1,василий александрович->1,комиссаржевская->2,орлов->1"
"185375",#"874",#"864",#"1938-04-07",#"франческа->2,гааля->1"
"185376",#"874",#"864",#"1938-04-08",#"таня->1,андрей->2,изя->1,нина->1,сандлера->1,шопен->1"
"185377",#"874",#"864",#"1938-04-12",#"юлька->1,николай алексеев->1,изя рабинович->1,верка->1,изя->1"
"185378",#"874",#"864",#"1938-04-15",#"мопассан->1,А М горький->1,роман мопассан->1,кира->1,орлов->1,шаляпин->3,К С станиславский->1,изя->1"
"185379",#"874",#"864",#"1938-04-27",#"орлов->2,изя->1,верка->2,евгений онегин->1"
"185380",#"874",#"864",#"1938-05-03",#"галя токарева->1,агран->1,юли->1,нина титова->1,нина->1,леонида агран->1"
"185381",#"874",#"864",#"1938-05-04",#"изя->2,юлька->2,анна каренина->1,мэри->1,печорин->2,агран->1,грушницкий->1,леонид->1,агранов->2,нина->2,галя токарева->1,кира->1"
"185382",#"874",#"864",#"1938-05-05",#"агранов->3,агран->1,верка->2,иза->1,леонид->1,печорин->1,изя->2"
"185383",#"874",#"864",#"1938-05-11",#"агранов->2,леонид->1"
"185384",#"874",#"864",#"1938-05-15",#
"185385",#"874",#"864",#"1938-05-25",#"орлов->3,агранов->1,лемешев->1,борис аркадиевич->1,василий александрович->1,елена юлиевна->1"
"185386",#"874",#"864",#"1938-06-08",#"агранов->3,александр невский->1,агран->1,костя->1,лемешев->1,таня->1,нина т->1,нина->1,ионов->1,юрий исаев->1,ида иванова->1,пестряков сережа->1,ида->2,сергей->1,сережа->1,леонид->1"
"185387",#"874",#"864",#"1938-06-09",#"игорь->2,юлька->4,леонид->2,нина->1,С Я лемешев->1,душечка->1,лемешев->2,агранов->1,орлов->1,лёня->1,леонида агран->1"
"185388",#"874",#"864",#"1938-06-12",#"павел николаевич орленев->1,павел николаевич->1,агранов->1,смирнов->2"
"185389",#"874",#"864",#"1938-06-13",#"агранов->1,виктор->2,ольга->1,игорь->1,костя->1"
"185390",#"874",#"864",#"1938-06-16",#"К Н иванова->1,агранов->2,лемешев->1,верка->1,орлов->1"
"185391",#"874",#"864",#"1938-06-19",#"агранов->1,лемешев->1,елена юлиевна->1,юлька->1"
"185392",#"874",#"864",#"1938-06-27",#"певцов->1,борис ливанов->1"
"185393",#"874",#"864",#"1938-06-29",#
"185394",#"874",#"864",#"1938-07-05",#"агран->1,исаак ильич левитан->1,лёша->1,нина->1,андрей болконский->1"
"185395",#"874",#"864",#"1938-07-07",#"агран->1"
"185396",#"874",#"864",#"1938-07-11",#"юля->2,лемешев->2"
"185397",#"874",#"864",#"1938-08-16",#"константин сергеевич станиславский->1,К С станиславский->1,немирович->2,станиславский->1,моцарт->1,сальери->1"
"185398",#"874",#"864",#"1938-08-31",#"агранов->1"
"185399",#"874",#"864",#"1938-09-01",#"орлов->2"
"185400",#"874",#"864",#"1938-09-06",#"станиславский->2,вацлав викентиевич->1,немирович->1,лёня->1,Н алексеев->1,В А орлов->1"
"185401",#"874",#"864",#"1938-09-09",#"немирович->1,коренев->1,качалов->1"
"185402",#"874",#"864",#"1938-09-10",#"елизавета фёдоровна сарычева->1,орлов->1,немирович->1"
"185403",#"874",#"864",#"1938-09-11",#"станиславский->1"
"185404",#"874",#"864",#"1938-09-14",#"данченко->1,качалов->1,толстой->1,нехлюдов->1"
"185405",#"874",#"864",#"1938-09-16",#
"185406",#"874",#"864",#"1938-09-17",#"василий иванович качалов->1,зуев->1,боярский->1,агран->1,василий александрович->1,орлов->1"
"185407",#"874",#"864",#"1938-09-20",#"станиславский->1,сарычева->1,юлька->1,леонид князев->2,качалов->1"
"185408",#"874",#"864",#"1938-09-26",#"князев->1"
"185409",#"874",#"864",#"1938-09-29",#"борис георгиевич добронравов->1"
"185410",#"874",#"864",#"1938-10-02",#"василий иванович качалов->1,качалов->2,добронравов->1,ярова->1,борис георгиевич добронравов->1"
"185411",#"874",#"864",#"1938-10-06",#"качалов->1,немирович->1,василий александрович->1,орлов->1,павел александрович марков->1,миша верёвкин->1,василий->1,достигаев->1,изя->1"
"185412",#"874",#"864",#"1938-10-08",#
"185413",#"874",#"864",#"1938-10-16",#"света->1"
"185414",#"874",#"864",#"1938-10-19",#"фауст->2,лемешев->2,добронравов->1,князев->1,настя->1,достигаев->1,женя петрова->1"
"185415",#"874",#"864",#"1938-10-22",#"качалов->2,станицын->1,лемешев->1"
"185416",#"874",#"864",#"1938-10-23",#"качалов->1,немирович->1,константин сергеевич->1,василий иванович->1"
"185417",#"874",#"864",#"1938-10-26",#"константин сергеевич->1,качалов->1,людвиговая->1,добронравов->1"
"185418",#"874",#"864",#"1938-10-29",#"качалов->1,юли->1,аграм->1,алексеев коля->1"
"185419",#"874",#"864",#"1938-10-30",#"юлька->3,василий иванович->3,качалов->2"
"185420",#"874",#"864",#"1938-11-08",#"алексеев коля->2,виктор->1"
"185421",#"874",#"864",#"1938-11-09",#"коля->1"
"185422",#"874",#"864",#"1938-11-11",#"борис->1,юлька->1"
"185423",#"874",#"864",#"1938-11-16",#"миша верёвкин->1"
"185424",#"874",#"864",#"1938-11-17",#"миша верёвкин->1,лёва бардуков->2,коля остроухов->2,михаил михайлович верёвкин->1,ниночка лебедева->1,ира мешалкина->1"
